Chromosome,Start,End,Type,Family,GeneID
2,2645674,2646035,LTR/Gypsy,rnd-1_family-0,
2,2645674,2645783,LTR/Gypsy,rnd-1_family-0,
2,2646019,2646035,LTR/Gypsy,rnd-1_family-0,
2,2649916,2650098,LTR/Gypsy,rnd-1_family-0,
2,2650215,2651036,LTR/Gypsy,rnd-1_family-0,
2,2650215,2650390,LTR/Gypsy,rnd-1_family-0,
2,2650870,2651036,LTR/Gypsy,rnd-1_family-0,
2,2650921,2651081,LTR/Gypsy,rnd-1_family-0,
2,2666351,2666611,LTR/Gypsy,rnd-1_family-0,
2,2668196,2668272,LTR/Gypsy,rnd-1_family-0,
2,2674567,2674585,LTR/Gypsy,rnd-1_family-0,
2,2727352,2727488,LTR/Gypsy,rnd-1_family-0,
2,2728026,2728337,LTR/Gypsy,rnd-1_family-0,
2,2783041,2784845,LTR/Gypsy,rnd-1_family-0,
2,2802255,2802622,LTR/Gypsy,rnd-1_family-0,
2,2805386,2805561,LTR/Gypsy,rnd-1_family-0,
2,2808346,2808679,LTR/Gypsy,rnd-1_family-0,
2,2844354,2844582,LTR/Gypsy,rnd-1_family-0,
2,2852549,2852778,LTR/Gypsy,rnd-1_family-0,
2,2854644,2854943,LTR/Gypsy,rnd-1_family-0,
2,2879428,2879606,LTR/Gypsy,rnd-1_family-0,
2,2881047,2881314,LTR/Gypsy,rnd-1_family-0,
2,2881047,2881061,LTR/Gypsy,rnd-1_family-0,
2,2881301,2881314,LTR/Gypsy,rnd-1_family-0,
2,2915018,2915185,LTR/Gypsy,rnd-1_family-0,
2,2939816,2940119,LTR/Gypsy,rnd-1_family-0,
2,2939816,2940008,LTR/Gypsy,rnd-1_family-0,
2,2940007,2940119,LTR/Gypsy,rnd-1_family-0,
2,2945424,2945593,LTR/Gypsy,rnd-1_family-0,
2,2948986,2949245,LTR/Gypsy,rnd-1_family-0,
2,2962617,2962695,LTR/Gypsy,rnd-1_family-0,
2,2987225,2987401,LTR/Gypsy,rnd-1_family-0,
2,3002975,3003002,LTR/Gypsy,rnd-1_family-0,
2,3007283,3007537,LTR/Gypsy,rnd-1_family-0,
2,3007283,3007295,LTR/Gypsy,rnd-1_family-0,
2,3007507,3007537,LTR/Gypsy,rnd-1_family-0,
2,3012675,3012968,LTR/Gypsy,rnd-1_family-0,
2,3018818,3019111,LTR/Gypsy,rnd-1_family-0,
2,3024249,3024503,LTR/Gypsy,rnd-1_family-0,
2,3024249,3024279,LTR/Gypsy,rnd-1_family-0,
2,3024491,3024503,LTR/Gypsy,rnd-1_family-0,
2,3028784,3028811,LTR/Gypsy,rnd-1_family-0,
2,3044385,3044561,LTR/Gypsy,rnd-1_family-0,
2,3069091,3069169,LTR/Gypsy,rnd-1_family-0,
2,3082541,3082800,LTR/Gypsy,rnd-1_family-0,
2,3086193,3086362,LTR/Gypsy,rnd-1_family-0,
2,3091667,3091970,LTR/Gypsy,rnd-1_family-0,
2,3091667,3091779,LTR/Gypsy,rnd-1_family-0,
2,3091778,3091970,LTR/Gypsy,rnd-1_family-0,
2,3116601,3116768,LTR/Gypsy,rnd-1_family-0,
2,3150472,3150739,LTR/Gypsy,rnd-1_family-0,
2,3150472,3150485,LTR/Gypsy,rnd-1_family-0,
2,3150725,3150739,LTR/Gypsy,rnd-1_family-0,
2,3152180,3152358,LTR/Gypsy,rnd-1_family-0,
2,3176843,3177142,LTR/Gypsy,rnd-1_family-0,
2,3179008,3179237,LTR/Gypsy,rnd-1_family-0,
2,3187204,3187432,LTR/Gypsy,rnd-1_family-0,
2,3223107,3223440,LTR/Gypsy,rnd-1_family-0,
2,3226225,3226400,LTR/Gypsy,rnd-1_family-0,
2,3229164,3229531,LTR/Gypsy,rnd-1_family-0,
2,3246941,3248745,LTR/Gypsy,rnd-1_family-0,
2,3303449,3303760,LTR/Gypsy,rnd-1_family-0,
2,3304298,3304434,LTR/Gypsy,rnd-1_family-0,
2,3357055,3357219,LTR/Gypsy,rnd-1_family-0,
2,3363514,3363590,LTR/Gypsy,rnd-1_family-0,
2,3365175,3365435,LTR/Gypsy,rnd-1_family-0,
2,3380705,3381571,LTR/Gypsy,rnd-1_family-0,
2,3380705,3380916,LTR/Gypsy,rnd-1_family-0,
2,3381538,3381571,LTR/Gypsy,rnd-1_family-0,
2,3381688,3381870,LTR/Gypsy,rnd-1_family-0,
2,3385751,3386112,LTR/Gypsy,rnd-1_family-0,
2,3385751,3385767,LTR/Gypsy,rnd-1_family-0,
2,3386003,3386112,LTR/Gypsy,rnd-1_family-0,
2,3387075,3387301,LTR/Gypsy,rnd-1_family-0,
2,3392406,3392691,LTR/Gypsy,rnd-1_family-0,
2,3392406,3392435,LTR/Gypsy,rnd-1_family-0,
2,3392651,3392691,LTR/Gypsy,rnd-1_family-0,
2,3435953,3435970,LTR/Gypsy,rnd-1_family-0,
2,3506666,3506855,LTR/Gypsy,rnd-1_family-0,
2,3506830,3507010,LTR/Gypsy,rnd-1_family-0,
2,3516293,3516510,LTR/Gypsy,rnd-1_family-0,
2,3527799,3528964,LTR/Gypsy,rnd-1_family-0,
2,3527799,3527965,LTR/Gypsy,rnd-1_family-0,
2,3528834,3528964,LTR/Gypsy,rnd-1_family-0,
2,3528702,3528723,LTR/Gypsy,rnd-1_family-0,
2,3566086,3566211,LTR/Gypsy,rnd-1_family-0,
2,3575034,3575311,LTR/Gypsy,rnd-1_family-0,
2,3587714,3587893,LTR/Gypsy,rnd-1_family-0,
2,3612832,3612965,LTR/Gypsy,rnd-1_family-0,
2,3675537,3675720,LTR/Gypsy,rnd-1_family-0,
2,3727596,3727815,LTR/Gypsy,rnd-1_family-0,
2,3733170,3733291,LTR/Gypsy,rnd-1_family-0,
2,3738542,3738823,LTR/Gypsy,rnd-1_family-0,
2,3759051,3759217,LTR/Gypsy,rnd-1_family-0,
2,3795225,3795459,LTR/Gypsy,rnd-1_family-0,
2,3797527,3797731,LTR/Gypsy,rnd-1_family-0,
2,3797527,3797555,LTR/Gypsy,rnd-1_family-0,
2,3797715,3797731,LTR/Gypsy,rnd-1_family-0,
2,3809943,3810148,LTR/Gypsy,rnd-1_family-0,
2,3828066,3828144,LTR/Gypsy,rnd-1_family-0,
2,3839453,3839678,LTR/Gypsy,rnd-1_family-0,
2,3861371,3861545,LTR/Gypsy,rnd-1_family-0,
2,3947776,3947995,LTR/Gypsy,rnd-1_family-0,
2,3967810,3967956,LTR/Gypsy,rnd-1_family-0,
2,3979891,3980014,LTR/Gypsy,rnd-1_family-0,
2,3989772,3989978,LTR/Gypsy,rnd-1_family-0,
2,3989772,3989947,LTR/Gypsy,rnd-1_family-0,
2,3989808,3989978,LTR/Gypsy,rnd-1_family-0,
2,4003482,4003628,LTR/Gypsy,rnd-1_family-0,
2,4014054,4014069,LTR/Gypsy,rnd-1_family-0,
2,4018479,4018646,LTR/Gypsy,rnd-1_family-0,
2,4042523,4042689,LTR/Gypsy,rnd-1_family-0,
2,4066320,4066497,LTR/Gypsy,rnd-1_family-0,
2,4072657,4072888,LTR/Gypsy,rnd-1_family-0,
2,4074852,4074990,LTR/Gypsy,rnd-1_family-0,
2,4097827,4099968,LTR/Gypsy,rnd-1_family-0,
2,4097827,4098006,LTR/Gypsy,rnd-1_family-0,
2,4099779,4099968,LTR/Gypsy,rnd-1_family-0,
2,4120951,4121027,LTR/Gypsy,rnd-1_family-0,
2,4123056,4123254,LTR/Gypsy,rnd-1_family-0,
2,4177986,4178086,LTR/Gypsy,rnd-1_family-0,
2,4181574,4181734,LTR/Gypsy,rnd-1_family-0,
2,4181685,4181859,LTR/Gypsy,rnd-1_family-0,
2,4183463,4183635,LTR/Gypsy,rnd-1_family-0,
2,4187444,4187605,LTR/Gypsy,rnd-1_family-0,
2,4192753,4193013,LTR/Gypsy,rnd-1_family-0,
2,4192753,4192785,LTR/Gypsy,rnd-1_family-0,
2,4192921,4193013,LTR/Gypsy,rnd-1_family-0,
2,4263221,4263278,LTR/Gypsy,rnd-1_family-0,
2,4263713,4263915,LTR/Gypsy,rnd-1_family-0,
2,4272438,4272465,LTR/Gypsy,rnd-1_family-0,
2,4286691,4286855,LTR/Gypsy,rnd-1_family-0,
2,4286901,4287107,LTR/Gypsy,rnd-1_family-0,
2,4301883,4301910,LTR/Gypsy,rnd-1_family-0,
2,4302122,4305494,LTR/Gypsy,rnd-1_family-0,
2,4302122,4302304,LTR/Gypsy,rnd-1_family-0,
2,4305313,4305494,LTR/Gypsy,rnd-1_family-0,
2,4341867,4342078,LTR/Gypsy,rnd-1_family-0,
2,4342788,4342806,LTR/Gypsy,rnd-1_family-0,
2,4373215,4373380,LTR/Gypsy,rnd-1_family-0,
2,4374739,4374806,LTR/Gypsy,rnd-1_family-0,
2,4391411,4391601,LTR/Gypsy,rnd-1_family-0,
2,4421012,4421225,LTR/Gypsy,rnd-1_family-0,
2,4423479,4423655,LTR/Gypsy,rnd-1_family-0,
2,4447523,4447702,LTR/Gypsy,rnd-1_family-0,
2,4454342,4454496,LTR/Gypsy,rnd-1_family-0,
2,4499194,4502395,LTR/Gypsy,rnd-1_family-0,
2,4499194,4499321,LTR/Gypsy,rnd-1_family-0,
2,4502372,4502395,LTR/Gypsy,rnd-1_family-0,
2,4503028,4503262,LTR/Gypsy,rnd-1_family-0,
2,4508038,4508216,LTR/Gypsy,rnd-1_family-0,
2,4562845,4564557,LTR/Gypsy,rnd-1_family-0,
2,4562845,4563085,LTR/Gypsy,rnd-1_family-0,
2,4564459,4564557,LTR/Gypsy,rnd-1_family-0,
2,4602679,4602864,LTR/Gypsy,rnd-1_family-0,
2,4604930,4605076,LTR/Gypsy,rnd-1_family-0,
2,4628615,4628779,LTR/Gypsy,rnd-1_family-0,
2,4657757,4658061,LTR/Gypsy,rnd-1_family-0,
2,4664327,4664576,LTR/Gypsy,rnd-1_family-0,
2,4664327,4664365,LTR/Gypsy,rnd-1_family-0,
2,4664527,4664576,LTR/Gypsy,rnd-1_family-0,
2,4717582,4717596,LTR/Gypsy,rnd-1_family-0,
2,4779394,4779591,LTR/Gypsy,rnd-1_family-0,
2,4828544,4828681,LTR/Gypsy,rnd-1_family-0,
2,4848932,4850658,LTR/Gypsy,rnd-1_family-0,
2,4848932,4849107,LTR/Gypsy,rnd-1_family-0,
2,4850600,4850658,LTR/Gypsy,rnd-1_family-0,
2,4872138,4872336,LTR/Gypsy,rnd-1_family-0,
2,4901244,4901377,LTR/Gypsy,rnd-1_family-0,
2,4915910,4915979,LTR/Gypsy,rnd-1_family-0,
2,4923685,4923862,LTR/Gypsy,rnd-1_family-0,
2,4986062,4986224,LTR/Gypsy,rnd-1_family-0,
2,5009091,5009159,LTR/Gypsy,rnd-1_family-0,
2,5015018,5015189,LTR/Gypsy,rnd-1_family-0,
2,5016962,5017275,LTR/Gypsy,rnd-1_family-0,
2,5016962,5017167,LTR/Gypsy,rnd-1_family-0,
2,5017241,5017275,LTR/Gypsy,rnd-1_family-0,
2,5017403,5017578,LTR/Gypsy,rnd-1_family-0,
2,5028674,5028767,LTR/Gypsy,rnd-1_family-0,
2,5048004,5048187,LTR/Gypsy,rnd-1_family-0,
2,5048044,5048217,LTR/Gypsy,rnd-1_family-0,
2,5072741,5072964,LTR/Gypsy,rnd-1_family-0,
2,5087727,5087893,LTR/Gypsy,rnd-1_family-0,
2,5121937,5122128,LTR/Gypsy,rnd-1_family-0,
2,5124330,5124475,LTR/Gypsy,rnd-1_family-0,
2,5169484,5169570,LTR/Gypsy,rnd-1_family-0,
2,5173663,5175975,LTR/Gypsy,rnd-1_family-0,
2,5173663,5173851,LTR/Gypsy,rnd-1_family-0,
2,5175817,5175975,LTR/Gypsy,rnd-1_family-0,
2,5212444,5212598,LTR/Gypsy,rnd-1_family-0,
2,5213477,5213575,LTR/Gypsy,rnd-1_family-0,
2,5227969,5228197,LTR/Gypsy,rnd-1_family-0,
2,5228357,5228547,LTR/Gypsy,rnd-1_family-0,
2,5318670,5318839,LTR/Gypsy,rnd-1_family-0,
2,5320520,5321495,LTR/Gypsy,rnd-1_family-0,
2,5320520,5320698,LTR/Gypsy,rnd-1_family-0,
2,5321313,5321495,LTR/Gypsy,rnd-1_family-0,
2,5336255,5336454,LTR/Gypsy,rnd-1_family-0,
2,5340252,5340418,LTR/Gypsy,rnd-1_family-0,
2,5340907,5341111,LTR/Gypsy,rnd-1_family-0,
2,5348182,5348354,LTR/Gypsy,rnd-1_family-0,
2,5353338,5353613,LTR/Gypsy,rnd-1_family-0,
2,5372609,5373101,LTR/Gypsy,rnd-1_family-0,
2,5372609,5372642,LTR/Gypsy,rnd-1_family-0,
2,5372853,5373101,LTR/Gypsy,rnd-1_family-0,
2,5373251,5373463,LTR/Gypsy,rnd-1_family-0,
2,5402215,5402346,LTR/Gypsy,rnd-1_family-0,
2,5417505,5417724,LTR/Gypsy,rnd-1_family-0,
2,5417505,5417527,LTR/Gypsy,rnd-1_family-0,
2,5417698,5417724,LTR/Gypsy,rnd-1_family-0,
2,5422017,5422157,LTR/Gypsy,rnd-1_family-0,
2,5423723,5423885,LTR/Gypsy,rnd-1_family-0,
2,5424087,5424297,LTR/Gypsy,rnd-1_family-0,
2,5437306,5437398,LTR/Gypsy,rnd-1_family-0,
2,5441726,5441842,LTR/Gypsy,rnd-1_family-0,
2,5459576,5459796,LTR/Gypsy,rnd-1_family-0,
2,5464107,5464346,LTR/Gypsy,rnd-1_family-0,
2,5488078,5488235,LTR/Gypsy,rnd-1_family-0,
2,5489230,5489461,LTR/Gypsy,rnd-1_family-0,
2,5513313,5516888,LTR/Gypsy,rnd-1_family-0,
2,5513313,5513481,LTR/Gypsy,rnd-1_family-0,
2,5516866,5516888,LTR/Gypsy,rnd-1_family-0,
2,5516605,5516644,LTR/Gypsy,rnd-1_family-0,
2,5524751,5524866,LTR/Gypsy,rnd-1_family-0,
2,5567713,5567853,LTR/Gypsy,rnd-1_family-0,
2,5569130,5569315,LTR/Gypsy,rnd-1_family-0,
2,5595552,5595740,LTR/Gypsy,rnd-1_family-0,
2,5609919,5610091,LTR/Gypsy,rnd-1_family-0,
2,5610186,5610353,LTR/Gypsy,rnd-1_family-0,
2,5613485,5613575,LTR/Gypsy,rnd-1_family-0,
2,5614844,5615075,LTR/Gypsy,rnd-1_family-0,
2,5616986,5617019,LTR/Gypsy,rnd-1_family-0,
2,5662494,5662748,LTR/Gypsy,rnd-1_family-0,
2,5693897,5694207,LTR/Gypsy,rnd-1_family-0,
2,5699125,5699281,LTR/Gypsy,rnd-1_family-0,
2,5706355,5706529,LTR/Gypsy,rnd-1_family-0,
2,5736680,5739761,LTR/Gypsy,rnd-1_family-0,
2,5736680,5736850,LTR/Gypsy,rnd-1_family-0,
2,5739591,5739761,LTR/Gypsy,rnd-1_family-0,
2,5749713,5753069,LTR/Gypsy,rnd-1_family-0,
2,5749713,5749899,LTR/Gypsy,rnd-1_family-0,
2,5752855,5753069,LTR/Gypsy,rnd-1_family-0,
2,5750593,5750631,LTR/Gypsy,rnd-1_family-0,
2,5751351,5751581,LTR/Gypsy,rnd-1_family-0,
2,5751688,5751841,LTR/Gypsy,rnd-1_family-0,
2,5768056,5768250,LTR/Gypsy,rnd-1_family-0,
2,5768056,5768072,LTR/Gypsy,rnd-1_family-0,
2,5768139,5768250,LTR/Gypsy,rnd-1_family-0,
2,5776745,5776850,LTR/Gypsy,rnd-1_family-0,
2,5808683,5808870,LTR/Gypsy,rnd-1_family-0,
2,5827990,5828023,LTR/Gypsy,rnd-1_family-0,
2,5846988,5847151,LTR/Gypsy,rnd-1_family-0,
2,5855010,5855180,LTR/Gypsy,rnd-1_family-0,
2,5865613,5865781,LTR/Gypsy,rnd-1_family-0,
2,5868787,5868966,LTR/Gypsy,rnd-1_family-0,
2,5892189,5892233,LTR/Gypsy,rnd-1_family-0,
2,5892723,5893944,LTR/Gypsy,rnd-1_family-0,
2,5892723,5893161,LTR/Gypsy,rnd-1_family-0,
2,5893731,5893944,LTR/Gypsy,rnd-1_family-0,
2,5893254,5893538,LTR/Gypsy,rnd-1_family-0,
2,5893254,5893316,LTR/Gypsy,rnd-1_family-0,
2,5893528,5893538,LTR/Gypsy,rnd-1_family-0,
2,5895344,5895623,LTR/Gypsy,rnd-1_family-0,
2,5906456,5906671,LTR/Gypsy,rnd-1_family-0,
2,5912916,5913148,LTR/Gypsy,rnd-1_family-0,
2,5921485,5921927,LTR/Gypsy,rnd-1_family-0,
2,5921485,5921669,LTR/Gypsy,rnd-1_family-0,
2,5921761,5921927,LTR/Gypsy,rnd-1_family-0,
2,5928028,5928224,LTR/Gypsy,rnd-1_family-0,
2,5985368,5985805,LTR/Gypsy,rnd-1_family-0,
2,5997174,5997382,LTR/Gypsy,rnd-1_family-0,
2,6024037,6024308,LTR/Gypsy,rnd-1_family-0,
2,6060608,6060682,LTR/Gypsy,rnd-1_family-0,
2,6072141,6072307,LTR/Gypsy,rnd-1_family-0,
2,6078539,6078670,LTR/Gypsy,rnd-1_family-0,
2,6084897,6085064,LTR/Gypsy,rnd-1_family-0,
2,6106674,6106748,LTR/Gypsy,rnd-1_family-0,
2,6152657,6152904,LTR/Gypsy,rnd-1_family-0,
2,6165967,6166238,LTR/Gypsy,rnd-1_family-0,
2,6169554,6170734,LTR/Gypsy,rnd-1_family-0,
2,6169554,6169725,LTR/Gypsy,rnd-1_family-0,
2,6170565,6170734,LTR/Gypsy,rnd-1_family-0,
2,6170734,6170902,LTR/Gypsy,rnd-1_family-0,
2,6203934,6204189,LTR/Gypsy,rnd-1_family-0,
2,6212849,6213187,LTR/Gypsy,rnd-1_family-0,
2,6223099,6223311,LTR/Gypsy,rnd-1_family-0,
2,6230944,6231100,LTR/Gypsy,rnd-1_family-0,
2,6239353,6239388,LTR/Gypsy,rnd-1_family-0,
2,6261815,6261929,LTR/Gypsy,rnd-1_family-0,
2,6262013,6262204,LTR/Gypsy,rnd-1_family-0,
2,6280911,6283480,LTR/Gypsy,rnd-1_family-0,
2,6280911,6280963,LTR/Gypsy,rnd-1_family-0,
2,6281191,6281203,LTR/Gypsy,rnd-1_family-0,
2,6283124,6283254,LTR/Gypsy,rnd-1_family-0,
2,6283411,6283480,LTR/Gypsy,rnd-1_family-0,
2,6340559,6340710,LTR/Gypsy,rnd-1_family-0,
2,6340559,6340569,LTR/Gypsy,rnd-1_family-0,
2,6340694,6340710,LTR/Gypsy,rnd-1_family-0,
2,6341405,6341571,LTR/Gypsy,rnd-1_family-0,
2,6357567,6357587,LTR/Gypsy,rnd-1_family-0,
2,6361494,6361723,LTR/Gypsy,rnd-1_family-0,
2,6391441,6391488,LTR/Gypsy,rnd-1_family-0,
2,6433898,6434117,LTR/Gypsy,rnd-1_family-0,
2,6459803,6460086,LTR/Gypsy,rnd-1_family-0,
2,6496233,6496456,LTR/Gypsy,rnd-1_family-0,
2,6520862,6521060,LTR/Gypsy,rnd-1_family-0,
2,6527977,6528153,LTR/Gypsy,rnd-1_family-0,
2,6527977,6527993,LTR/Gypsy,rnd-1_family-0,
2,6528140,6528153,LTR/Gypsy,rnd-1_family-0,
2,6531127,6531249,LTR/Gypsy,rnd-1_family-0,
2,6592878,6593081,LTR/Gypsy,rnd-1_family-0,
2,6605414,6605652,LTR/Gypsy,rnd-1_family-0,
2,6619401,6619562,LTR/Gypsy,rnd-1_family-0,
2,6632134,6632385,LTR/Gypsy,rnd-1_family-0,
2,6633710,6633777,LTR/Gypsy,rnd-1_family-0,
2,6710033,6710055,LTR/Gypsy,rnd-1_family-0,
2,6748653,6749578,LTR/Gypsy,rnd-1_family-0,
2,6748653,6748850,LTR/Gypsy,rnd-1_family-0,
2,6749328,6749578,LTR/Gypsy,rnd-1_family-0,
2,6749236,6749404,LTR/Gypsy,rnd-1_family-0,
2,6753999,6754200,LTR/Gypsy,rnd-1_family-0,
2,6774469,6774730,LTR/Gypsy,rnd-1_family-0,
2,6786417,6786572,LTR/Gypsy,rnd-1_family-0,
2,6806888,6806910,LTR/Gypsy,rnd-1_family-0,
2,6814686,6814808,LTR/Gypsy,rnd-1_family-0,
2,6824516,6824722,LTR/Gypsy,rnd-1_family-0,
2,6851330,6851413,LTR/Gypsy,rnd-1_family-0,
2,6874301,6874424,LTR/Gypsy,rnd-1_family-0,
2,6897635,6897731,LTR/Gypsy,rnd-1_family-0,
2,6964089,6964250,LTR/Gypsy,rnd-1_family-0,
2,6974970,6975076,LTR/Gypsy,rnd-1_family-0,
2,6982319,6982592,LTR/Gypsy,rnd-1_family-0,
2,7011581,7011837,LTR/Gypsy,rnd-1_family-0,
2,7017639,7017859,LTR/Gypsy,rnd-1_family-0,
2,7056408,7056451,LTR/Gypsy,rnd-1_family-0,
2,7112857,7113092,LTR/Gypsy,rnd-1_family-0,
2,7112857,7112868,LTR/Gypsy,rnd-1_family-0,
2,7113038,7113092,LTR/Gypsy,rnd-1_family-0,
2,7135340,7135454,LTR/Gypsy,rnd-1_family-0,
2,7174864,7175450,LTR/Gypsy,rnd-1_family-0,
2,7248004,7248216,LTR/Gypsy,rnd-1_family-0,
2,7248004,7248182,LTR/Gypsy,rnd-1_family-0,
2,7248040,7248216,LTR/Gypsy,rnd-1_family-0,
2,7254570,7254613,LTR/Gypsy,rnd-1_family-0,
2,7288240,7288350,LTR/Gypsy,rnd-1_family-0,
2,7332439,7332549,LTR/Gypsy,rnd-1_family-0,
2,7346149,7346324,LTR/Gypsy,rnd-1_family-0,
2,7359659,7359826,LTR/Gypsy,rnd-1_family-0,
2,7363455,7364572,LTR/Gypsy,rnd-1_family-0,
2,7363455,7363810,LTR/Gypsy,rnd-1_family-0,
2,7364322,7364572,LTR/Gypsy,rnd-1_family-0,
2,7367512,7367670,LTR/Gypsy,rnd-1_family-0,
2,7385590,7385681,LTR/Gypsy,rnd-1_family-0,
2,7409593,7409749,LTR/Gypsy,rnd-1_family-0,
2,7444284,7444464,LTR/Gypsy,rnd-1_family-0,
2,7451744,7452089,LTR/Gypsy,rnd-1_family-0,
2,7451744,7451849,LTR/Gypsy,rnd-1_family-0,
2,7452026,7452089,LTR/Gypsy,rnd-1_family-0,
2,7456778,7456970,LTR/Gypsy,rnd-1_family-0,
2,7458695,7458880,LTR/Gypsy,rnd-1_family-0,
2,7460434,7460641,LTR/Gypsy,rnd-1_family-0,
2,7487961,7488137,LTR/Gypsy,rnd-1_family-0,
2,7488235,7488297,LTR/Gypsy,rnd-1_family-0,
2,7509984,7510156,LTR/Gypsy,rnd-1_family-0,
2,7517573,7517792,LTR/Gypsy,rnd-1_family-0,
2,7539854,7539890,LTR/Gypsy,rnd-1_family-0,
2,7555883,7556041,LTR/Gypsy,rnd-1_family-0,
2,7559223,7559321,LTR/Gypsy,rnd-1_family-0,
2,7615467,7615492,LTR/Gypsy,rnd-1_family-0,
2,7616523,7616730,LTR/Gypsy,rnd-1_family-0,
2,7626126,7626256,LTR/Gypsy,rnd-1_family-0,
2,7637248,7637574,LTR/Gypsy,rnd-1_family-0,
2,7639419,7639688,LTR/Gypsy,rnd-1_family-0,
2,7650893,7651031,LTR/Gypsy,rnd-1_family-0,
2,7657262,7657298,LTR/Gypsy,rnd-1_family-0,
2,7689670,7689894,LTR/Gypsy,rnd-1_family-0,
2,7689670,7689696,LTR/Gypsy,rnd-1_family-0,
2,7689879,7689894,LTR/Gypsy,rnd-1_family-0,
2,7758009,7758307,LTR/Gypsy,rnd-1_family-0,
2,7760896,7761066,LTR/Gypsy,rnd-1_family-0,
2,7767833,7770946,LTR/Gypsy,rnd-1_family-0,
2,7767833,7768025,LTR/Gypsy,rnd-1_family-0,
2,7770586,7770946,LTR/Gypsy,rnd-1_family-0,
2,7770353,7770530,LTR/Gypsy,rnd-1_family-0,
2,7781824,7782603,LTR/Gypsy,rnd-1_family-0,
2,7781824,7782029,LTR/Gypsy,rnd-1_family-0,
2,7782579,7782603,LTR/Gypsy,rnd-1_family-0,
2,7782308,7782342,LTR/Gypsy,rnd-1_family-0,
2,7809265,7809349,LTR/Gypsy,rnd-1_family-0,
2,7809780,7809972,LTR/Gypsy,rnd-1_family-0,
2,7822261,7822424,LTR/Gypsy,rnd-1_family-0,
2,7828238,7828270,LTR/Gypsy,rnd-1_family-0,
2,7848839,7848992,LTR/Gypsy,rnd-1_family-0,
2,7849408,7849544,LTR/Gypsy,rnd-1_family-0,
2,7864431,7864551,LTR/Gypsy,rnd-1_family-0,
2,7969617,7969822,LTR/Gypsy,rnd-1_family-0,
2,7971248,7971415,LTR/Gypsy,rnd-1_family-0,
2,7971924,7971942,LTR/Gypsy,rnd-1_family-0,
2,7978196,7978226,LTR/Gypsy,rnd-1_family-0,
2,7978759,7979058,LTR/Gypsy,rnd-1_family-0,
2,7981462,7981738,LTR/Gypsy,rnd-1_family-0,
2,8005320,8005611,LTR/Gypsy,rnd-1_family-0,
2,8012099,8012267,LTR/Gypsy,rnd-1_family-0,
2,8021178,8021349,LTR/Gypsy,rnd-1_family-0,
2,8058372,8058413,LTR/Gypsy,rnd-1_family-0,
2,8125617,8125628,LTR/Gypsy,rnd-1_family-0,
2,8152678,8152894,LTR/Gypsy,rnd-1_family-0,
2,8175817,8179098,LTR/Gypsy,rnd-1_family-0,
2,8175817,8175971,LTR/Gypsy,rnd-1_family-0,
2,8175990,8176162,LTR/Gypsy,rnd-1_family-0,
2,8176440,8176592,LTR/Gypsy,rnd-1_family-0,
2,8179072,8179098,LTR/Gypsy,rnd-1_family-0,
2,8178854,8178907,LTR/Gypsy,rnd-1_family-0,
2,8262281,8262474,LTR/Gypsy,rnd-1_family-0,
2,8271633,8271783,LTR/Gypsy,rnd-1_family-0,
2,8300841,8300984,LTR/Gypsy,rnd-1_family-0,
2,8306912,8307088,LTR/Gypsy,rnd-1_family-0,
2,8320048,8320247,LTR/Gypsy,rnd-1_family-0,
2,8320071,8320256,LTR/Gypsy,rnd-1_family-0,
2,8352525,8352627,LTR/Gypsy,rnd-1_family-0,
2,8375105,8375314,LTR/Gypsy,rnd-1_family-0,
2,8433809,8433960,LTR/Gypsy,rnd-1_family-0,
2,8435426,8435676,LTR/Gypsy,rnd-1_family-0,
2,8436354,8436418,LTR/Gypsy,rnd-1_family-0,
2,8445994,8446011,LTR/Gypsy,rnd-1_family-0,
2,8452418,8452593,LTR/Gypsy,rnd-1_family-0,
2,8475080,8475567,LTR/Gypsy,rnd-1_family-104,
2,8477890,8478229,LTR/Gypsy,rnd-1_family-104,
2,6918,7223,LTR/Gypsy,rnd-1_family-26,
2,3772936,3773309,LTR/Gypsy,rnd-1_family-26,
2,8473987,8474117,LTR/Gypsy,rnd-1_family-26,
2,8474716,8475068,LTR/Gypsy,rnd-1_family-26,
2,8475568,8477889,LTR/Gypsy,rnd-1_family-26,
2,8475568,8477218,LTR/Gypsy,rnd-1_family-26,
2,8477504,8477889,LTR/Gypsy,rnd-1_family-26,
2,8477201,8477518,LTR/Gypsy,rnd-1_family-26,
2,8478134,8479387,LTR/Gypsy,rnd-1_family-26,
2,386565,387126,LTR/Gypsy,rnd-1_family-75,
2,2187295,2187312,LTR/Gypsy,rnd-1_family-75,
2,4977366,4977953,LTR/Gypsy,rnd-1_family-75,
2,6184231,6184781,LTR/Gypsy,rnd-1_family-75,
2,7874343,7874930,LTR/Gypsy,rnd-1_family-75,
2,14020,14166,LTR/Gypsy,rnd-3_family-148,
2,38332,38402,LTR/Gypsy,rnd-3_family-148,
2,40311,40488,LTR/Gypsy,rnd-3_family-148,
2,125222,125337,LTR/Gypsy,rnd-3_family-148,
2,398324,398455,LTR/Gypsy,rnd-3_family-148,
2,408605,408623,LTR/Gypsy,rnd-3_family-148,
2,494200,496373,LTR/Gypsy,rnd-3_family-148,
2,494200,494367,LTR/Gypsy,rnd-3_family-148,
2,496177,496373,LTR/Gypsy,rnd-3_family-148,
